Location;CountyGeoId;NAME
42.2484873981,-84.423437303;26075;Jackson County
43.3612746976,-72.2222293649;33019;Sullivan County
34.3669621021,-86.306636969;01095;Marshall County
40.7637666014,-122.040521531;06089;Shasta County
29.8093893174,-92.304282947;22113;Vermilion Parish
42.9193314277,-72.2511752725;33005;Cheshire County
31.6262755156,-84.9801029119;13061;Clay County
31.5708340246,-87.3654375115;01099;Monroe County
46.0528985901,-89.514845622;55125;Vilas County
32.4002323469,-89.1188085187;28101;Newton County
33.4457647387,-94.4233195808;48037;Bowie County
18.0795649599,-66.8582828252;72153;Yauco Municipio
38.9122413956,-119.616372018;32005;Douglas County
39.0363277254,-86.962046365;18055;Greene County
39.9798357499,-108.217225788;08103;Rio Blanco County
41.2044899818,-89.2857803179;17155;Putnam County
34.1492251125,-87.3736834128;01133;Winston County
47.5095252347,-93.6320085311;27061;Itasca County
34.028211563,-89.7076318397;28161;Yalobusha County
31.9141614433,-108.714976887;35023;Hidalgo County
37.7812707517,-96.8390654617;20015;Butler County
36.6830914867,-76.9385845546;51620;Franklin city
41.3352034594,-92.6409093578;19123;Mahaska County
29.99980267,-104.240521679;48377;Presidio County
35.7639016515,-90.0541660119;05093;Mississippi County
32.1721824488,-83.168399978;13091;Dodge County
28.9542442328,-96.577680914;48239;Jackson County
34.3387988678,-80.5902184298;45055;Kershaw County
31.8500445654,-103.048169055;48495;Winkler County
44.2483385902,-105.548313414;56005;Campbell County
45.423382391,-107.489852538;30003;Big Horn County
31.6332182103,-89.5526288201;28031;Covington County
37.6924814699,-83.9643302311;21065;Estill County
35.5123637272,-93.8906143781;05047;Franklin County
37.9700757707,-85.6958570326;21029;Bullitt County
41.6167180092,-86.2898576945;18141;St. Joseph County
33.438991479,-80.8002997359;45075;Orangeburg County
45.0170541432,-93.099606274;27123;Ramsey County
36.843740372,-81.5369666383;51173;Smyth County
40.7882358798,-89.2111061648;17203;Woodford County
38.5951729912,-83.8242451537;21161;Mason County
34.6621223951,-98.4716796499;40031;Comanche County
30.4234582107,-83.9004744786;12065;Jefferson County
38.9967401872,-110.700630808;49015;Emery County
37.5216171391,-83.3240853027;21025;Breathitt County
40.7476890807,-92.4097172922;19051;Davis County
43.9891394613,-115.730322485;16015;Boise County
44.0067583131,-116.76084539;16075;Payette County
33.7722424167,-81.9664425704;45037;Edgefield County
36.6758560817,-77.5595928743;51081;Greensville County
44.0037135763,-102.823815002;46103;Pennington County
41.244097338,-85.8607176828;18085;Kosciusko County
46.856415378,-112.936158101;30077;Powell County
40.9231743916,-91.181482989;19057;Des Moines County
42.5882192933,-74.4421175889;36095;Schoharie County
31.7597819469,-83.2204589709;13017;Ben Hill County
34.3639350883,-89.9505672784;28107;Panola County
35.2622207059,-92.7013072101;05029;Conway County
39.3503339996,-98.7679898039;20141;Osborne County
32.5554592715,-84.2504642348;13269;Taylor County
40.9596717781,-74.0742255725;34003;Bergen County
64.8354505226,-164.244322616;02180;Nome Census Area
52.680220089,-92.4880742871;02016;Aleutians West Census Area
34.1632936569,-80.2545239336;45061;Lee County
33.7699538621,-89.8020061532;28043;Grenada County
29.2102022904,-82.0566756823;12083;Marion County
32.3673093945,-81.3413404834;13103;Effingham County
43.3756405374,-90.4294834242;55103;Richland County
44.7899892755,-106.879383134;56033;Sheridan County
40.5795915499,-81.0897165993;39019;Carroll County
42.5814260739,-116.169968363;16073;Owyhee County
40.4702708097,-92.5209408738;29197;Schuyler County
45.3374314914,-89.7346390174;55069;Lincoln County
33.3633180669,-104.466879578;35005;Chaves County
41.7449210564,-77.895814073;42105;Potter County
37.1573917455,-91.4005112879;29203;Shannon County
35.9453881052,-97.9421091428;40073;Kingfisher County
38.2917014586,-80.7993280947;54067;Nicholas County
34.6466183905,-92.676575561;05125;Saline County
33.8995497978,-82.3098783777;45065;McCormick County
39.3297243092,-104.929559461;08035;Douglas County
34.482314169,-97.0679060587;40099;Murray County
41.1461539274,-82.5984082765;39077;Huron County
31.5536748311,-82.4526850982;13005;Bacon County
39.4275866129,-84.166754367;39165;Warren County
40.3987652449,-82.4215337501;39083;Knox County
40.0969217077,-80.619057007;54069;Ohio County
33.171357538,-92.5972913761;05139;Union County
31.6225588057,-89.1687933116;28067;Jones County
28.0087830727,-97.5182740096;48409;San Patricio County
41.1259792495,-81.5321670204;39153;Summit County
44.4036612077,-95.2538341808;27127;Redwood County
43.082617377,-96.1778828448;19167;Sioux County
37.7264040368,-82.1347612154;54059;Mingo County
36.3790614615,-97.7827227881;40047;Garfield County
46.022994757,-121.91478015;53059;Skamania County
32.2476134122,-87.7895192944;01091;Marengo County
33.7855310388,-98.2085033047;48077;Clay County
48.3694560358,-97.7213240867;38099;Walsh County
39.7845831125,-99.347022123;20147;Phillips County
18.2884177602,-66.2525509031;72105;Naranjito Municipio
28.8662114221,-99.7605956717;48507;Zavala County
34.5383440862,-120.030786183;06083;Santa Barbara County
38.204606803,-120.554132098;06009;Calaveras County
35.7029694977,-96.8808913751;40081;Lincoln County
39.2733468255,-88.2401981662;17035;Cumberland County
46.1101251059,-98.504704356;38021;Dickey County
31.599703679,-92.5595204513;22043;Grant Parish
47.2776387249,-106.992889065;30033;Garfield County
47.0221845765,-89.4347315443;26131;Ontonagon County
37.4817063904,-80.2113954217;51045;Craig County
35.8032506791,-87.4733082278;47081;Hickman County
31.3431998626,-93.8518024149;48403;Sabine County
36.0509841883,-83.4463116121;47089;Jefferson County
26.9564459351,-81.1890293853;12043;Glades County
47.2175378518,-116.658654162;16009;Benewah County
36.4912704378,-81.1278593427;37005;Alleghany County
37.7216505795,-77.9158559223;51075;Goochland County
34.1153249768,-94.7713788557;40089;McCurtain County
37.7201835062,-84.2779980048;21151;Madison County
36.0948699143,-91.9134102959;05065;Izard County
40.9912143554,-80.3347070702;42073;Lawrence County
33.2154016682,-109.240355413;04011;Greenlee County
33.9808673856,-86.5673709608;01009;Blount County
18.3762890029,-67.1867288243;72003;Aguada Municipio
37.1596975589,-83.714662683;21051;Clay County
17.9463619032,-66.9219381766;72055;Guánica Municipio
28.7425901306,-100.314514171;48323;Maverick County
43.7197073785,-87.6347744896;55117;Sheboygan County
36.8569745004,-83.2179510399;21095;Harlan County
44.4134915893,-95.8389749015;27083;Lyon County
43.3684799638,-88.2307624873;55131;Washington County
33.9022896586,-81.2721775142;45063;Lexington County
43.7535894574,-88.4882631121;55039;Fond du Lac County
36.7669321614,-98.8651275082;40151;Woods County
35.5381064958,-92.0267180322;05023;Cleburne County
41.6945892724,-106.930610164;56007;Carbon County
42.8542597176,-113.637461803;16067;Minidoka County
43.2394623005,-90.9310479025;55023;Crawford County
37.872051318,-84.5809372528;21113;Jessamine County
41.5973844823,-85.8587552785;18039;Elkhart County
37.3664545067,-85.3278346717;21217;Taylor County
32.7715559666,-97.291239244;48439;Tarrant County
41.0580656247,-75.3395154572;42089;Monroe County
33.7157303222,-86.3145956812;01115;St. Clair County
40.8699361138,-99.8195657092;31047;Dawson County
38.781907067,-90.6748987038;29183;St. Charles County
32.1567629596,-81.8868846224;13109;Evans County
47.457077544,-98.882985338;38031;Foster County
31.5515116745,-83.8508756933;13321;Worth County
39.4815483458,-86.4462121421;18109;Morgan County
38.0520825054,-89.825176402;17157;Randolph County
36.7244585691,-81.9598229888;51191;Washington County
37.2692738291,-80.0679899739;51161;Roanoke County
40.1208707645,-87.2419916982;18045;Fountain County
34.316508267,-96.6605948986;40069;Johnston County
36.7669858485,-78.9366028156;51083;Halifax County
33.8333331807,-91.2539442656;05041;Desha County
42.3862603643,-95.1053945569;19161;Sac County
40.2275253191,-85.3968993017;18035;Delaware County
32.8250434949,-79.896819219;45019;Charleston County
37.0191301368,-88.0832815032;21143;Lyon County
36.5254454743,-86.8705670582;47147;Robertson County
41.9147703039,-98.5281860324;31183;Wheeler County
39.3509686024,-101.055531285;20193;Thomas County
30.4160496685,-89.081642685;28047;Harrison County
38.619423178,-78.4843979826;51139;Page County
35.0481998087,-81.620428677;45021;Cherokee County
32.7924711254,-81.9635320121;13165;Jenkins County
18.4715322319,-66.5594617226;72017;Barceloneta Municipio
40.657513472,-73.8388030183;36081;Queens County
43.9906739447,-84.3882463136;26051;Gladwin County
37.191593361,-89.3376041231;17003;Alexander County
34.8817246173,-83.4020764834;13241;Rabun County
31.1639914481,-84.7307216738;13201;Miller County
39.3927278538,-87.1157584406;18021;Clay County
38.7024099657,-87.0720684602;18027;Daviess County
31.1988711407,-99.3474783776;48307;McCulloch County
44.0688768938,-88.6446587541;55139;Winnebago County
38.3987832635,-87.2321643219;18125;Pike County
40.7880635936,-89.7599800409;17143;Peoria County
41.0220807271,-84.131731929;39137;Putnam County
48.7050337785,-112.994708925;30035;Glacier County
32.74369415,-101.431748795;48033;Borden County
47.1152751471,-101.340308333;38065;Oliver County
18.2510736121,-66.1273464876;72007;Aguas Buenas Municipio
19.6023968175,-155.522885864;15001;Hawaii County
38.7697358036,-82.0265380466;54053;Mason County
38.0874838474,-99.897935995;20083;Hodgeman County
40.1616556187,-85.7193451682;18095;Madison County
35.4968698745,-89.7592441298;47167;Tipton County
40.0046824769,-120.838597596;06063;Plumas County
32.8064982238,-83.6974200138;13021;Bibb County
38.4326851414,-102.740340455;08061;Kiowa County
41.3617078714,-83.6229779272;39173;Wood County
48.3653542741,-106.667442369;30105;Valley County
35.8384916737,-100.813444084;48393;Roberts County
33.5894557062,-91.720023319;05043;Drew County
38.2948490453,-93.2879464988;29015;Benton County
35.6081436966,-88.8384708522;47113;Madison County
40.7456599313,-84.9366547189;18001;Adams County
44.0234449525,-98.0913750444;46111;Sanborn County
45.034066286,-92.4527825664;55109;St. Croix County
46.6588181292,-68.5988785527;23003;Aroostook County
36.3649169333,-78.4079288849;37181;Vance County
45.475142699,-91.1331318556;55107;Rusk County
37.7851065199,-89.3820759403;17077;Jackson County
37.8466393565,-82.8315397747;21115;Johnson County
45.1326999641,-112.898820016;30001;Beaverhead County
41.916402826,-96.787400407;31039;Cuming County
37.1742907521,-80.3872154427;51121;Montgomery County
39.6214732187,-78.6975385506;24001;Allegany County
46.5982240782,-110.885661385;30059;Meagher County
35.4855950234,-81.2235326264;37109;Lincoln County
35.8427065264,-86.4167378958;47149;Rutherford County
32.3270730707,-98.8323222504;48133;Eastland County
38.0229965906,-81.7112126287;54005;Boone County
44.0225894661,-92.8620540343;27039;Dodge County
40.3886187334,-86.8940974128;18157;Tippecanoe County
39.2171057452,-106.916577749;08097;Pitkin County
41.5490215572,-86.7423662187;18091;LaPorte County
34.5031701949,-84.8759139254;13129;Gordon County
31.752584831,-81.7457669756;13183;Long County
41.9144142466,-85.5277446789;26149;St. Joseph County
65.5086521548,-151.389616025;02290;Yukon-Koyukuk Census Area
17.9729540131,-66.261975661;72123;Salinas Municipio
38.6469784457,-94.3548163135;29037;Cass County
40.5067072585,-98.9480216382;31099;Kearney County
42.6001764292,-73.973558571;36001;Albany County
61.1482627033,-149.188568553;02020;Anchorage Municipality
41.5210180281,-113.082022662;49003;Box Elder County
39.3438351886,-91.1713632054;29163;Pike County
33.0406559359,-84.6883115804;13199;Meriwether County
35.2172743542,-87.3955844374;47099;Lawrence County
30.7687104974,-89.5897506359;28109;Pearl River County
33.7955389816,-90.8804009104;28011;Bolivar County
46.7007124229,-90.5645053525;55003;Ashland County
58.4439351761,-134.230339191;02110;Juneau City and Borough
42.080174751,-92.0657317334;19011;Benton County
48.3581259624,-96.3684743899;27089;Marshall County
38.8837685125,-94.8222610425;20091;Johnson County
46.9801017563,-99.7800913745;38043;Kidder County
27.9026762041,-82.7395539464;12103;Pinellas County
39.7858693359,-101.731104218;20023;Cheyenne County
36.5129154065,-82.3041428598;47163;Sullivan County
35.4868150519,-83.4927393736;37173;Swain County
47.4561506138,-97.7245908845;38091;Steele County
34.5301133129,-102.784538195;48369;Parmer County
42.3706766098,-73.2064122879;25003;Berkshire County
39.4722125305,-77.3979843347;24021;Frederick County
35.3106538555,-79.4813744392;37125;Moore County
31.1888694049,-89.2578597971;28035;Forrest County
35.2068682628,-88.9930848744;47069;Hardeman County
36.3040698262,-78.6527194252;37077;Granville County
32.4344414462,-83.3278388255;13023;Bleckley County
42.9311219743,-82.6643677239;26147;St. Clair County
34.7794159964,-85.9993005443;01071;Jackson County
42.6029174357,-83.9115277453;26093;Livingston County
46.4570264297,-120.738490426;53077;Yakima County
43.6446171312,-86.5817719968;26127;Oceana County
38.5635832261,-94.838056975;20121;Miami County
30.6143960313,-87.3413643298;12033;Escambia County
34.5303849906,-101.735026846;48437;Swisher County
35.9199743544,-93.2178669264;05101;Newton County
31.6767316888,-92.1604365033;22059;LaSalle Parish
64.8077661564,-146.565422856;02090;Fairbanks North Star Borough
37.7958423573,-87.5731516422;21101;Henderson County
18.2683832042,-65.5592543864;72037;Ceiba Municipio
44.4144805031,-98.2781096129;46005;Beadle County
38.1554971802,-107.76931682;08091;Ouray County
29.6208209311,-96.5262753522;48089;Colorado County
35.5884840734,-94.2429568096;05033;Crawford County
17.9979419359,-65.895344489;72095;Maunabo Municipio
44.9778528358,-97.1886184207;46029;Codington County
35.1469781265,-92.332041157;05045;Faulkner County
33.7436800499,-115.993845895;06065;Riverside County
33.9161721803,-80.382316033;45085;Sumter County
43.3564123717,-92.7890314515;19131;Mitchell County
40.1315428804,-96.2370551712;31133;Pawnee County
36.0794717315,-79.7889042685;37081;Guilford County
36.2183807861,-99.754618136;40045;Ellis County
42.9022816291,-74.4396826879;36057;Montgomery County
45.6296435561,-96.9461134069;46109;Roberts County
34.416170665,-95.3758623589;40127;Pushmataha County
41.8077476122,-78.5690251336;42083;McKean County
40.5075329902,-89.5134035348;17179;Tazewell County
39.2691704778,-80.70696595;54017;Doddridge County
31.5640129586,-93.5546968685;22085;Sabine Parish
39.4149780091,-83.808378857;39027;Clinton County
41.9169237189,-97.1939149855;31167;Stanton County
34.5307791419,-100.681128599;48191;Hall County
39.4469307309,-119.529362193;32029;Storey County
30.9655385978,-95.928410107;48313;Madison County
38.5315416285,-83.3780560683;21135;Lewis County
32.9732247426,-94.9784769569;48063;Camp County
34.1110028943,-97.8357913307;40067;Jefferson County
41.4450504457,-87.9786458597;17197;Will County
34.2291655931,-90.602687016;28027;Coahoma County
46.4641098796,-91.8994024936;55031;Douglas County
35.7040584995,-113.757910618;04015;Mohave County
18.4336934204,-66.674969152;72013;Arecibo Municipio
36.931457433,-82.6262026867;51720;Norton city
35.5128264241,-84.8133871962;47121;Meigs County
39.8575436237,-105.522621196;08047;Gilpin County
33.2052512262,-97.1170055183;48121;Denton County
32.6789310276,-93.6050459212;22015;Bossier Parish
39.1955341757,-84.5427676729;39061;Hamilton County
43.2393780072,-103.527540829;46047;Fall River County
26.5621530438,-98.7383995925;48427;Starr County
36.941272036,-90.9623104086;29035;Carter County
30.8219752667,-90.7103202756;22091;St. Helena Parish
47.2663787156,-104.89951088;30021;Dawson County
39.1451918976,-84.973258532;18029;Dearborn County
39.9607450135,-93.9854672168;29061;Daviess County
30.9387779365,-84.8688701106;13253;Seminole County
42.7764677574,-94.2071830507;19091;Humboldt County
40.468833662,-79.9811946065;42003;Allegheny County
39.6662617907,-86.8449997676;18133;Putnam County
36.1265615389,-76.6021303656;37041;Chowan County
33.4664224376,-92.1624016443;05011;Bradley County
35.843213981,-77.109232267;37117;Martin County
39.1993345198,-95.0379114409;20103;Leavenworth County
31.1961909998,-98.2414446434;48281;Lampasas County
39.5604331495,-78.2577317099;54065;Morgan County
30.0686436991,-89.928127921;22071;Orleans Parish
32.9986442965,-87.1264391014;01007;Bibb County
40.9629715402,-77.0622692252;42119;Union County
37.1453332323,-87.8679057735;21033;Caldwell County
33.4128251839,-79.2991976958;45043;Georgetown County
40.4487493593,-113.131090626;49045;Tooele County
44.3798321501,-91.7544696581;55011;Buffalo County
39.5984047698,-122.392206808;06021;Glenn County
43.2842837871,-91.3780922862;19005;Allamakee County
30.7057400268,-98.6840973495;48299;Llano County
40.31072723,-79.4669607014;42129;Westmoreland County
34.4858849277,-94.2280604373;05113;Polk County
40.4908916187,-88.847324278;17113;McLean County
44.3191504404,-90.8051677338;55053;Jackson County
40.9558477436,-87.3975365943;18111;Newton County
46.0424798151,-86.1772944904;26153;Schoolcraft County
18.1341807268,-67.1140222956;72067;Hormigueros Municipio
41.4041459264,-89.5286557577;17011;Bureau County
36.3410829938,-93.5381811083;05015;Carroll County
41.8980358084,-90.5319724291;19045;Clinton County
42.393798295,-76.8751761312;36097;Schuyler County
38.6847722239,-78.1592301973;51157;Rappahannock County
42.9436523662,-84.6015165533;26037;Clinton County
18.336311374,-65.9991239839;72139;Trujillo Alto Municipio
38.9906151273,-92.3096802497;29019;Boone County
39.5864284092,-105.250466793;08059;Jefferson County
36.2784137139,-100.815653969;48357;Ochiltree County
40.3546685834,-93.9920637276;29081;Harrison County
42.5785041032,-87.6531182363;55059;Kenosha County
36.4019040049,-80.2395157151;37169;Stokes County
41.3307464286,-94.4709413442;19001;Adair County
39.9654218536,-81.9443826591;39119;Muskingum County
36.341483312,-91.0277165202;05121;Randolph County
55.7271705274,-133.193025891;02198;Prince of Wales-Hyder Census Area
38.5054099582,-92.2816072464;29051;Cole County
39.5317400033,-95.3134446486;20005;Atchison County
44.5886036159,-104.569929444;56011;Crook County
36.2932966258,-82.4974202594;47179;Washington County
40.7321421632,-73.585536665;36059;Nassau County
46.6354343394,-91.1806847226;55007;Bayfield County
38.9147788411,-98.7623510222;20167;Russell County
45.9024044497,-112.656713468;30093;Silver Bow County
44.6846764139,-85.0902500996;26079;Kalkaska County
31.8796370864,-109.751263137;04003;Cochise County
45.4566725027,-123.758664685;41057;Tillamook County
37.322190727,-90.0259472067;29017;Bollinger County
44.0220442699,-97.129376351;46079;Lake County
36.3932742158,-79.3335234769;37033;Caswell County
18.3496368773,-66.1683365642;72021;Bayamón Municipio
38.4625319965,-81.075087468;54015;Clay County
27.0816164392,-80.3984639525;12085;Martin County
36.8212977305,-79.3971193907;51143;Pittsylvania County
41.5680844607,-101.060530422;31117;McPherson County
38.5972506332,-119.82065303;06003;Alpine County
39.7415270637,-84.6480146659;39135;Preble County
40.7309049975,-74.0759554422;34017;Hudson County
41.8877674933,-84.5929278019;26059;Hillsdale County
18.2149040847,-66.4339884969;72107;Orocovis Municipio
48.5323201664,-117.274001478;53051;Pend Oreille County
42.9622404458,-106.798493803;56025;Natrona County
34.5539435236,-83.2934335296;13257;Stephens County
18.0007459428,-65.9888491633;72109;Patillas Municipio
36.1107306366,-82.432342828;47171;Unicoi County
39.3911561848,-88.8055049879;17173;Shelby County
39.7371483117,-82.2361379221;39127;Perry County
46.5857615606,-94.9694078336;27159;Wadena County
37.2914862292,-77.2984913408;51670;Hopewell city
39.8659324961,-74.2499159319;34029;Ocean County
35.3686291614,-78.8694125204;37085;Harnett County
29.6086348479,-81.7443041288;12107;Putnam County
34.1167932846,-82.8400954979;13105;Elbert County
34.6145873342,-78.5636493115;37017;Bladen County
35.1338574515,-84.063444228;37039;Cherokee County
37.7825305611,-79.4438937578;51678;Lexington city
42.4712208979,-91.367341411;19055;Delaware County
35.9193387894,-97.4433173291;40083;Logan County
43.2417469044,-75.4358401731;36065;Oneida County
38.9173365456,-101.148391114;20109;Logan County
34.8633405971,-104.790631134;35019;Guadalupe County
40.1905621824,-92.6007190462;29001;Adair County
37.4197763873,-84.0057660473;21109;Jackson County
30.5382395947,-91.0956166217;22033;East Baton Rouge Parish
37.2701399985,-92.4687042487;29229;Wright County
37.29992674,-85.8847094016;21099;Hart County
31.7626226688,-84.7541920738;13243;Randolph County
36.1548497851,-86.2977463556;47189;Wilson County
35.912880671,-77.5970588882;37065;Edgecombe County
30.4628875802,-88.6228415765;28059;Jackson County
43.8195818941,-89.398748852;55077;Marquette County
33.8806479609,-83.0807032108;13221;Oglethorpe County
45.4052565917,-120.689371728;41055;Sherman County
34.5216520166,-87.311044513;01079;Lawrence County
35.9876527999,-99.0079245072;40043;Dewey County
43.37802248,-94.6784802642;19063;Emmet County
38.8355168847,-91.92602044;29027;Callaway County
37.8144890524,-79.4472820902;51163;Rockbridge County
40.1247748425,-109.51864842;49047;Uintah County
40.8571485251,-74.9973498515;34041;Warren County
33.9622404194,-96.2597620936;40013;Bryan County
30.722983086,-101.412147662;48105;Crockett County
31.404399317,-100.462072838;48451;Tom Green County
33.172974606,-102.827796072;48501;Yoakum County
45.2326671224,-123.308162692;41071;Yamhill County
40.1250638959,-95.7175305402;31147;Richardson County
31.326183927,-84.4446694741;13007;Baker County
39.0822408645,-82.0229005014;39105;Meigs County
35.0513554263,-106.670199593;35001;Bernalillo County
38.2391477444,-84.8770681668;21073;Franklin County
38.8821720468,-105.161826391;08119;Teller County
39.0959545402,-75.5046137018;10001;Kent County
39.0182904955,-108.466440182;08077;Mesa County
48.7209967429,-104.504654201;30091;Sheridan County
32.458996427,-83.6662408919;13153;Houston County
43.345873009,-99.8839942406;46123;Tripp County
30.7863091928,-93.7447410133;48351;Newton County
27.0007781554,-99.1686127905;48505;Zapata County
38.3595724655,-82.6877258112;21019;Boyd County
45.5600908408,-123.098321728;41067;Washington County
41.001938375,-83.6665354077;39063;Hancock County
28.4391092686,-96.6150736733;48057;Calhoun County
39.8277963216,-97.6506227728;20157;Republic County
39.0855054887,-90.3565282985;17083;Jersey County
28.5144162588,-81.3234735281;12095;Orange County
37.6477353374,-98.7395957092;20151;Pratt County
31.1539910285,-83.4304650673;13075;Cook County
44.7600579518,-96.6679741404;46039;Deuel County
34.0061055385,-81.7269282584;45081;Saluda County
37.6227077717,-76.5059133431;51119;Middlesex County
41.4722121302,-87.3763856;18089;Lake County
47.9219151859,-97.4569239404;38035;Grand Forks County
32.7360040875,-84.9089881157;13145;Harris County
37.2666155974,-82.0360146573;51027;Buchanan County
39.2059705721,-85.8976029732;18005;Bartholomew County
41.7651474406,-73.7428630516;36027;Dutchess County
33.1973239343,-79.952159639;45015;Berkeley County
41.590577647,-88.4287883539;17093;Kendall County
37.7597150131,-122.693975573;06075;San Francisco County
41.8954290221,-87.6461407931;17031;Cook County
43.3538854014,-115.469262353;16039;Elmore County
40.0520536496,-81.4942562194;39059;Guernsey County
38.8847267106,-77.1751638221;51610;Falls Church city
37.9616839121,-90.8774245019;29221;Washington County
57.1140130761,-133.002459292;02195;Petersburg Borough
34.8100783219,-86.9813747654;01083;Limestone County
44.6817581821,-84.1297714192;26135;Oscoda County
44.491500684,-119.007354057;41023;Grant County
39.9835107818,-94.8020598986;29003;Andrew County
34.9473737476,-92.9314699116;05105;Perry County
37.1228911509,-80.5587490523;51750;Radford city
35.8307887047,-90.632841255;05031;Craighead County
39.4421951904,-114.901684451;32033;White Pine County
44.4760263134,-89.501400671;55097;Portage County
39.5150814814,-92.9626237174;29041;Chariton County
40.2627443761,-103.809822237;08087;Morgan County
40.4400836596,-74.4088356547;34023;Middlesex County
39.1511464297,-119.747422249;32510;Carson City
36.8180034435,-97.1439380223;40071;Kay County
33.3534616689,-84.7633607428;13077;Coweta County
41.5712867683,-97.5211569987;31141;Platte County
38.4361880571,-78.873479236;51660;Harrisonburg city
39.1329338744,-80.0030288847;54001;Barbour County
38.8846594528,-95.2926063049;20045;Douglas County
33.4529935799,-84.1541806022;13151;Henry County
34.0071879577,-106.930399241;35053;Socorro County
37.1912804013,-99.2718714746;20033;Comanche County
34.9163840445,-98.9809214634;40075;Kiowa County
17.7356133736,-64.747935737;78010;St. Croix Island
37.6689956825,-106.924094646;08079;Mineral County
38.3189286397,-85.9068307178;18043;Floyd County
32.9695357353,-82.7958991685;13303;Washington County
35.3711477472,-85.4105869053;47153;Sequatchie County
31.6159802631,-94.6158732578;48347;Nacogdoches County
48.5487141288,-119.740857456;53047;Okanogan County
34.894336814,-82.3707710973;45045;Greenville County
38.6890898846,-87.4180084675;18083;Knox County
18.3043195475,-66.3278966402;72047;Corozal Municipio
34.9737894417,-80.102712026;37007;Anson County
59.0758951471,-135.470092205;02100;Haines Borough
37.5571085124,-82.7457041434;21071;Floyd County
46.9496014257,-94.3253505738;27021;Cass County
40.4562312432,-90.6778776624;17109;McDonough County
35.5992402368,-91.2145376687;05067;Jackson County
-14.2674550886,-170.627332642;60010;Eastern District
45.2732429118,-93.2464685787;27003;Anoka County
38.7491001783,-76.1786170603;24041;Talbot County
35.3428473738,-118.729900424;06029;Kern County
41.1457829623,-115.35770071;32007;Elko County
38.6998727176,-80.7192881391;54007;Braxton County
41.1129273435,-96.1119919612;31153;Sarpy County
46.3570765653,-96.4683496086;27167;Wilkin County
44.4091601365,-69.767264396;23011;Kennebec County
45.5614793413,-93.2951672181;27059;Isanti County
38.7140255919,-81.3483495174;54087;Roane County
31.1743965268,-90.8044314871;28005;Amite County
35.2687044015,-99.681956366;40009;Beckham County
43.3822824324,-78.2304441066;36073;Orleans County
33.1235953208,-96.0854546373;48231;Hunt County
36.1772228503,-76.4076199893;37143;Perquimans County
34.7535027956,-83.0658604798;45073;Oconee County
45.2273857114,-109.028015883;30009;Carbon County
40.6655968327,-119.664306118;32031;Washoe County
42.9152915059,-71.7160824662;33011;Hillsborough County
38.6495781117,-88.9189811153;17121;Marion County
31.7315001844,-86.3135388959;01041;Crenshaw County
30.2242399397,-82.6215388925;12023;Columbia County
38.3471428738,-98.2010299558;20159;Rice County
41.6863234292,-92.0655240141;19095;Iowa County
42.037212461,-95.3819677478;19047;Crawford County
33.7293704444,-113.981607439;04012;La Paz County
42.3558758962,-114.667148472;16083;Twin Falls County
35.5964202026,-85.2051550952;47007;Bledsoe County
40.872385845,-97.1395097335;31159;Seward County
42.2500701189,-73.6318704984;36021;Columbia County
39.6890538531,-105.64436349;08019;Clear Creek County
38.0443048231,-100.736990786;20055;Finney County
47.8371764984,-112.240577354;30099;Teton County
37.887648789,-99.3121708301;20047;Edwards County
39.3359933047,-80.0461837011;54091;Taylor County
42.596069775,-84.8383148406;26045;Eaton County
41.0305845373,-92.4094498846;19179;Wapello County
31.477145332,-90.8978501232;28037;Franklin County
37.4173108862,-76.271286532;51115;Mathews County
30.4924753926,-96.6214567361;48051;Burleson County
46.9833438193,-118.560633062;53001;Adams County
39.0996453445,-122.753183909;06033;Lake County
44.5668319195,-102.71686602;46093;Meade County
47.1175406772,-108.250216941;30069;Petroleum County
40.1762856299,-97.5949196014;31169;Thayer County
41.1115978115,-102.333949943;31049;Deuel County
36.7054264259,-83.1286182436;51105;Lee County
33.5543385118,-86.8963982424;01073;Jefferson County
34.854520662,-85.5045272078;13083;Dade County
32.4042861987,-88.662541529;28075;Lauderdale County
44.734724982,-90.6120571133;55019;Clark County
34.7154580153,-106.809062349;35061;Valencia County
59.5599920529,-135.336672633;02230;Skagway Municipality
40.2834374242,-74.7017524053;34021;Mercer County
41.331487609,-94.9278266277;19029;Cass County
40.5400113655,-84.6293603418;39107;Mercer County
40.1763796295,-98.0471849897;31129;Nuckolls County
32.6131446771,-105.741442552;35035;Otero County
34.4597729557,-85.8041426436;01049;DeKalb County
42.3401529673,-72.6637844853;25015;Hampshire County
38.0921662434,-87.2720537447;18173;Warrick County
33.6268085539,-96.6777253881;48181;Grayson County
42.6899047449,-114.263941364;16053;Jerome County
37.3540523996,-82.9541313398;21119;Knott County
44.7091742748,-117.675363456;41001;Baker County
35.7347792105,-84.3118676685;47105;Loudon County
40.7698402428,-77.0701686698;42109;Snyder County
34.1979978627,-118.26101385;06037;Los Angeles County
41.1923895368,-79.4209635408;42031;Clarion County
36.4177312434,-77.3968212099;37131;Northampton County
35.6394734632,-80.5247717485;37159;Rowan County
38.4202968763,-82.2417166787;54011;Cabell County
43.7189289965,-108.442097151;56017;Hot Springs County
44.0071075264,-95.1811530449;27033;Cottonwood County
39.7273470786,-81.0829177077;39111;Monroe County
39.8606128566,-80.6633865366;54051;Marshall County
